Date,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,RSI
2010-04-14,8.760000228881836,8.778928756713867,8.71678638458252,8.774642944335938,7.418545246124268,404076400,8.358999967575073,7.776850004196167,82.95633718058501
2010-04-15,8.777856826782227,8.893928527832031,8.768214225769043,8.890000343322754,7.5160746574401855,376784800,8.403285694122314,7.81475001335144,94.06408472210335
2010-04-16,8.8774995803833,8.96928596496582,8.733928680419922,8.835714340209961,7.470177173614502,750545600,8.443910694122314,7.849157161712647,86.60153251258139
2010-04-19,8.822500228881836,8.853214263916016,8.634642601013184,8.823928833007812,7.46021556854248,566924400,8.488232135772705,7.888457155227661,84.33113016196558
2010-04-20,8.876428604125977,8.901785850524902,8.677143096923828,8.735357284545898,7.385330200195312,738326400,8.523660707473756,7.9235500240325925,71.42155913105853
2010-04-21,9.242856979370115,9.29464340209961,9.133213996887209,9.257857322692873,7.827082633972168,982391200,8.578767871856689,7.970050029754638,85.4300698508531
2010-04-22,9.222857475280762,9.526785850524902,9.149999618530272,9.516785621643066,8.045990943908691,793424800,8.645017862319946,8.020250024795532,87.69153500577154
2010-04-23,9.571070671081545,9.72071361541748,9.535714149475098,9.672499656677246,8.177639961242676,796955600,8.723910713195801,8.074328594207763,88.22693531149253
2010-04-26,9.710000038146973,9.730713844299316,9.578213691711426,9.625,8.137481689453125,479068800,8.792839241027831,8.124921455383301,85.18083713369757
2010-04-27,9.54535675048828,9.565713882446287,9.304286003112791,9.35857105255127,7.912230491638184,709343600,8.845785665512086,8.16896430015564,71.88646750540681
2010-04-28,9.401785850524902,9.428570747375488,9.157500267028809,9.342857360839844,7.898941516876221,758402400,8.891767835617065,8.210535726547242,72.19603218144607
2010-04-29,9.39357089996338,9.64285659790039,9.357500076293944,9.59428596496582,8.1115140914917,558840800,8.951839303970337,8.257742862701416,74.87494619346603
2010-04-30,9.618213653564451,9.663213729858398,9.321429252624512,9.3246431350708,7.883547306060791,542463600,8.996696472167969,8.299285726547241,65.40479251653943
2010-05-03,9.422857284545898,9.567143440246582,9.38857078552246,9.512499809265137,8.042367935180664,454342000,9.046446466445923,8.345485725402831,68.08286695471652
2010-05-04,9.38892936706543,9.40321445465088,9.16964340209961,9.238571166992188,7.810773372650147,723819600,9.080625009536742,8.387100009918212,59.20623337456416
2010-05-05,9.036786079406738,9.21928596496582,8.883213996887207,9.142499923706056,7.729551792144775,883103200,9.108107137680054,8.429192867279053,55.049273155637
2010-05-06,9.065357208251951,9.223214149475098,7.1160712242126465,8.79464340209961,7.4354567527771,1285860800,9.11935715675354,8.461757154464722,49.264996019994236
2010-05-07,8.70392894744873,8.806071281433105,8.043213844299316,8.42357063293457,7.121730327606201,1676018400,9.10876784324646,8.485942850112915,43.65158432898296
2010-05-10,8.9375,9.094642639160156,8.876070976257324,9.071070671081545,7.669163703918457,984306400,9.129660654067994,8.521207122802734,54.521828466962965
2010-05-11,8.994285583496094,9.28178596496582,8.946429252624512,9.161429405212402,7.7455549240112305,848906800,9.15482144355774,8.55515712738037,48.53006254125074
2010-05-12,9.258570671081545,9.397500038146973,9.239286422729492,9.360357284545898,7.913736820220947,654379600,9.184107160568237,8.593185691833495,47.57098875582533
2010-05-13,9.400713920593262,9.464285850524902,9.157142639160156,9.227143287658691,7.801113128662109,599712400,9.200964307785034,8.628207139968872,43.03586650290412
2010-05-14,9.1128568649292,9.15999984741211,8.910714149475098,9.0649995803833,7.664030075073242,759362800,9.212428569793701,8.658999996185303,41.546255652476866
2010-05-17,9.096428871154783,9.149286270141602,8.846785545349121,9.079285621643066,7.6761064529418945,762834800,9.225196409225465,8.684192848205566,45.43651461489651
2010-05-18,9.177857398986816,9.233928680419922,8.937856674194336,9.012857437133787,7.61994743347168,782678400,9.239071416854859,8.707964277267456,44.69575593027453
2010-05-19,8.910714149475098,9.032856941223145,8.744643211364746,8.869285583496094,7.498559951782227,1025726800,9.219642829895019,8.72604998588562,37.928165232541666
2010-05-20,8.638570785522461,8.708929061889648,8.436071395874023,8.491429328918457,7.179102897644043,1282915200,9.168375015258789,8.735278577804566,36.60889780994153
2010-05-21,8.3149995803833,8.73214340209961,8.262499809265137,8.65428638458252,7.3167901039123535,1223891200,9.117464351654053,8.747292890548707,36.095380011384485
2010-05-24,8.831428527832031,8.960714340209961,8.795000076293945,8.812856674194336,7.4508538246154785,754238800,9.07685718536377,8.761692876815795,42.834813259625946
2010-05-25,8.548213958740234,8.812856674194336,8.470000267028809,8.757857322692871,7.404354095458984,1048006400,9.04682149887085,8.776964302062987,43.43533250671476
2010-05-26,8.931428909301758,9.004643440246582,8.70535659790039,8.71821403503418,7.37083625793457,850654000,9.015589332580566,8.79100715637207,48.5422196416722
2010-05-27,8.949999809265137,9.067500114440918,8.896785736083984,9.048213958740234,7.649838447570801,666282400,8.988285732269286,8.811885719299317,62.10381786598662
2010-05-28,9.26392936706543,9.264286041259766,9.048213958740234,9.174285888671877,7.756424903869629,815614800,8.980767869949341,8.834907150268554,52.50652749979967
2010-06-01,9.274642944335938,9.497857093811035,9.248571395874023,9.315357208251951,7.87569522857666,876472800,8.970910739898681,8.862464294433593,53.64819885367827
2010-06-02,9.447856903076172,9.45714282989502,9.297499656677246,9.426786422729492,7.969902992248535,688548000,8.980321502685547,8.890464305877686,51.64254351834821
2010-06-03,9.47071361541748,9.483928680419922,9.3003568649292,9.397143363952637,7.9448442459106445,650106800,8.993053674697876,8.915292892456055,54.43038163446282
2010-06-04,9.22178554534912,9.353570938110352,9.093929290771484,9.14142894744873,7.728645324707031,758304400,9.010392951965333,8.93428575515747,51.899203937278074
2010-06-07,9.224642753601074,9.255356788635254,8.948213577270508,8.962142944335938,7.57706880569458,886942000,9.0373215675354,8.951635761260986,47.309714534020124
2010-06-08,9.044285774230955,9.064286231994627,8.773214340209961,8.904643058776855,7.528456211090088,1000770400,9.029000186920166,8.964800033569336,47.50452708708946
2010-06-09,8.981071472167969,8.996429443359375,8.660357475280762,8.685713768005371,7.34335994720459,854630000,9.005214405059814,8.97252145767212,45.908937304335076
2010-06-10,8.744285583496094,8.963570594787598,8.649999618530273,8.946785926818848,7.564085483551025,776356000,8.984535837173462,8.982992897033691,60.70526945452622
2010-06-11,8.865357398986816,9.066429138183594,8.834643363952637,9.053929328918455,7.654669761657715,545759200,8.97587513923645,8.996214351654054,59.64820751511041
2010-06-14,9.14142894744873,9.255356788635254,9.071785926818848,9.081428527832031,7.677915096282959,602960400,8.976696586608886,9.00929292678833,56.92194627969168
2010-06-15,9.130000114440918,9.280357360839844,9.125,9.274642944335938,7.8412699699401855,585074000,8.98646445274353,9.024435787200927,62.43338630459593
2010-06-16,9.324999809265137,9.5625,9.30821418762207,9.54464340209961,8.06954288482666,783678000,9.013053750991821,9.044228649139404,67.89912571321872
2010-06-17,9.66428565979004,9.746429443359377,9.625,9.709643363952637,8.209043502807617,872855200,9.05507164001465,9.06656436920166,65.4281864002374
2010-06-18,9.723214149475098,9.821429252624512,9.693571090698242,9.788213729858398,8.275472640991211,784621600,9.119910860061646,9.09093578338623,64.64471411698116
2010-06-21,9.917499542236328,9.964642524719238,9.59749984741211,9.64892864227295,8.157713890075684,776490400,9.169642972946168,9.111207218170167,57.963842753637415
2010-06-22,9.720000267028809,9.856071472167969,9.696429252624512,9.780357360839844,8.268830299377441,717262000,9.218018007278442,9.133750076293945,58.361472086026545
2010-06-23,9.806428909301758,9.809286117553713,9.567856788635254,9.677499771118164,8.181867599487305,768457200,9.264000129699706,9.154135799407959,56.408143655768846
2010-06-24,9.678570747375488,9.757143020629885,9.574999809265137,9.60714340209961,8.12238597869873,714277200,9.308446598052978,9.170785808563233,61.63039993826805
2010-06-25,9.645000457763672,9.65250015258789,9.493213653564451,9.524999618530272,8.052937507629395,549942400,9.33228588104248,9.183485794067384,64.77313573008368
2010-06-28,9.53321361541748,9.633929252624512,9.447142601013184,9.58214282989502,8.101245880126953,584948000,9.352678728103637,9.198414363861083,67.78546979617093
2010-06-29,9.432856559753418,9.442500114440918,9.08214282989502,9.14892864227295,7.734987735748291,1133344800,9.344357299804688,9.204914360046386,60.930401492804656
2010-06-30,9.168213844299316,9.213213920593262,8.928929328918457,8.983214378356934,7.5948805809021,739452000,9.32217869758606,9.209871501922608,50.90010311668776
2010-07-01,9.08214282989502,9.100000381469728,8.686429023742676,8.874285697937012,7.50278902053833,1022896000,9.296035814285279,9.20220006942749,45.56513509186629
2010-07-02,8.946070671081543,8.961786270141602,8.685713768005371,8.819286346435547,7.456286907196045,693842800,9.27992868423462,9.18825008392334,43.61518478325505
2010-07-06,8.964285850524902,9.028571128845217,8.791428565979004,8.879643440246582,7.507320880889893,615235600,9.275803709030152,9.172392959594726,39.71354988041814
2010-07-07,8.946070671081543,9.241786003112791,8.91964340209961,9.238213539123535,7.8104729652404785,654556000,9.292482233047485,9.164657230377196,42.37193496909272
2010-07-08,9.374285697937012,9.389286041259766,9.103214263916016,9.217499732971191,7.792961120605469,738144400,9.319071531295776,9.161835803985596,36.800723536735994
2010-07-09,9.174642562866213,9.282142639160156,9.1128568649292,9.272143363952637,7.839155197143555,433322400,9.335339403152465,9.160421524047852,35.97906053261741
2010-07-12,9.233214378356934,9.35178565979004,9.102143287658691,9.188928604125977,7.76880407333374,562878400,9.342089366912841,9.152314376831054,37.10968546077174
2010-07-13,9.15428638458252,9.157142639160156,8.801071166992188,8.992856979370117,7.603034019470215,1190924000,9.337660789489746,9.145678653717042,28.70387086058902
2010-07-14,8.906429290771484,9.135713577270508,8.89285659790039,9.026070594787598,7.631115913391113,812047600,9.32523217201233,9.13595006942749,31.694069029835788
2010-07-15,8.865357398986816,9.177499771118164,8.83214282989502,8.98035717010498,7.592468738555908,824866000,9.297017860412598,9.130785789489746,32.13919423873908
2010-07-16,9.042142868041992,9.106071472167969,8.871786117553711,8.925000190734863,7.545665740966797,1039858400,9.25778570175171,9.126435794830321,32.63744579246905
2010-07-19,8.924285888671875,8.924285888671875,8.557143211364746,8.770713806152344,7.415222644805908,1024478000,9.206910705566406,9.125957202911376,27.76904228518397
2010-07-20,8.675000190734863,9.032142639160156,8.571785926818848,8.996070861816406,7.605752944946289,1074950800,9.17426781654358,9.137407207489014,45.273825776451545
2010-07-21,9.467499732971191,9.469642639160156,9.071429252624512,9.079999923706056,7.676709651947021,1185671200,9.13924994468689,9.137585792541504,53.151893521299336
2010-07-22,9.20285701751709,9.285714149475098,9.118213653564451,9.250714302062988,7.821042537689209,645318800,9.117910671234132,9.139371490478515,61.78444925850469
2010-07-23,9.181785583496094,9.299285888671877,9.152856826782228,9.283571243286133,7.848820209503174,533388800,9.101732063293458,9.13783576965332,64.7392137842672
2010-07-26,9.285714149475098,9.28928565979004,9.20392894744873,9.260000228881836,7.828893661499023,420551600,9.088482093811034,9.138492908477783,62.36359476804058
2010-07-27,9.31678581237793,9.45714282989502,9.296428680419922,9.431428909301758,7.973830699920654,584771600,9.080946397781371,9.145821495056152,57.15045023614722
2010-07-28,9.416786193847656,9.499643325805664,9.29464340209961,9.31999969482422,7.879621982574463,519985200,9.089499950408936,9.150635776519776,53.554615851194285
2010-07-29,9.311071395874023,9.380356788635254,9.146429061889648,9.21821403503418,7.79356575012207,643806800,9.101249933242798,9.154742908477782,48.188988986424384
2010-07-30,9.13892936706543,9.274999618530272,9.103570938110352,9.1875,7.767597198486328,448210000,9.116910648345947,9.161107196807862,49.95027234026732
2010-08-02,9.30142879486084,9.378213882446287,9.272143363952637,9.35178565979004,7.906493186950684,428055600,9.143535614013672,9.178314323425292,62.77651720377987
2010-08-03,9.321785926818848,9.402142524719238,9.265000343322754,9.354642868041992,7.90890645980835,417653600,9.167285585403443,9.192321453094483,61.9542928281807
2010-08-04,9.3871431350708,9.438570976257324,9.296786308288574,9.39214324951172,7.940615177154541,420375200,9.174982070922852,9.20390718460083,65.07189526057455
2010-08-05,9.34749984741211,9.399286270141602,9.305356979370115,9.346428871154783,7.901962280273437,289097200,9.181428527832031,9.215678615570068,65.53447887957691
2010-08-06,9.277856826782228,9.338929176330566,9.20107078552246,9.288928985595703,7.853350162506104,444897600,9.182267808914185,9.227092914581299,70.5699135090609
2010-08-09,9.338570594787598,9.362500190734863,9.270357131958008,9.348214149475098,7.903472900390625,303128000,9.190232086181641,9.233092918395997,66.10060408496429
2010-08-10,9.280357360839844,9.301786422729492,9.198213577270508,9.264642715454102,7.832818508148193,451920000,9.20382137298584,9.234900054931641,58.44495157539172
2010-08-11,9.121429443359377,9.131786346435549,8.921786308288574,8.935357093811035,7.55442476272583,620054400,9.199285697937011,9.227300052642823,37.40370198812734
2010-08-12,8.810357093811035,9.03928565979004,8.789999961853027,8.992500305175781,7.602731704711914,534920400,9.199892854690551,9.218614330291748,38.595038481142105
2010-08-13,8.987500190734863,8.99571418762207,8.896071434020996,8.896429061889648,7.521512031555176,354869200,9.198464298248291,9.208600044250488,36.52014030323606
2010-08-16,8.842143058776855,8.928929328918457,8.807856559753418,8.84428596496582,7.477423191070557,318430000,9.202142906188964,9.202657184600831,26.118541505042728
2010-08-17,8.931428909301758,9.093929290771484,8.899999618530273,8.998929023742676,7.6081695556640625,422640400,9.202285814285279,9.203392906188965,37.38425691723005
2010-08-18,9.012857437133787,9.095356941223145,8.984999656677246,9.038213729858398,7.641383647918701,339696000,9.200196504592896,9.206064319610595,42.56196523263368
2010-08-19,9.029999732971191,9.052857398986816,8.881428718566895,8.924285888671875,7.545062065124512,426706000,9.18387508392334,9.210835762023926,39.82324900887298
2010-08-20,8.90678596496582,9.068571090698242,8.89285659790039,8.915714263916016,7.537813663482666,384230000,9.165482234954833,9.210214328765868,30.832007270568738
2010-08-23,8.992500305175781,9.0,8.758929252624512,8.778571128845215,7.42186975479126,414041600,9.141410779953002,9.204707164764404,27.351838645793322
2010-08-24,8.666786193847656,8.678570747375488,8.523214340209961,8.568928718566895,7.244625091552734,602565600,9.09828577041626,9.1944571685791,21.493896901524153
2010-08-25,8.501428604125977,8.713929176330566,8.471428871154785,8.674642562866211,7.334001541137695,596867600,9.06601791381836,9.182457160949706,27.66558379587329
2010-08-26,8.766071319580078,8.776785850524902,8.581428527832031,8.581428527832031,7.255189895629883,466505200,9.034178638458252,9.163192863464355,27.023841231889904
2010-08-27,8.633929252624512,8.664643287658691,8.412857055664062,8.62928581237793,7.295651912689209,548391200,9.006267929077149,9.141585712432862,26.478130009916086
2010-08-30,8.598570823669434,8.776785850524902,8.59571361541748,8.660714149475098,7.322225093841553,383289200,8.971714353561401,9.119035720825195,29.54267782507877
2010-08-31,8.637499809265137,8.734286308288574,8.583929061889648,8.682143211364746,7.3403401374816895,420786800,8.938089370727539,9.09970001220703,39.16233999477534
2010-09-01,8.838213920593262,8.980713844299316,8.795714378356934,8.940357208251953,7.558651924133301,697037600,8.915500068664551,9.082900009155274,48.095971717470015
2010-09-02,8.973570823669434,9.006071090698242,8.8774995803833,9.006071090698242,7.614208698272705,415427600,8.898482179641723,9.069471435546875,54.09440114646652
2010-09-03,9.110357284545898,9.242142677307127,9.089285850524902,9.241786003112791,7.813493251800537,520788800,8.896125030517577,9.062164287567139,63.054204471782754
2010-09-07,9.165714263916016,9.268928527832031,9.151785850524902,9.207500457763672,7.784503936767578,342557600,8.889089345932007,9.055814304351806,57.43760759217305
2010-09-08,9.277856826782228,9.442500114440918,9.253570556640623,9.390000343322754,7.938799858093262,526551200,8.895357227325439,9.051971454620361,61.3820588821561
2010-09-09,9.46571445465088,9.51857089996338,9.390000343322754,9.395357131958008,7.943331718444824,438575200,8.918357229232788,9.056900024414062,66.39324349618809
2010-09-10,9.399642944335938,9.446429252624512,9.33571434020996,9.407500267028809,7.953595161437988,387542400,8.93910722732544,9.0653857421875,67.07167936924755
2010-09-13,9.493571281433104,9.581428527832031,9.491429328918455,9.537142753601074,8.06320571899414,388780000,8.971142911911011,9.07864288330078,76.47062347167116
2010-09-14,9.50749969482422,9.613213539123535,9.48285675048828,9.57357120513916,8.094000816345215,408150400,9.007607173919677,9.093728580474853,89.87810694790409
2010-09-15,9.577500343322754,9.656429290771484,9.565713882446287,9.650713920593262,8.159221649169922,429368800,9.040196418762207,9.109149990081788,89.6431944012997
2010-09-16,9.651429176330566,9.881071090698242,9.625,9.8774995803833,8.350957870483398,652103200,9.082160711288452,9.121935710906982,97.4875797645031
2010-09-17,9.917499542236328,9.927143096923828,9.774286270141602,9.834643363952637,8.314725875854492,634477200,9.12767858505249,9.134278583526612,94.32631426112475
2010-09-20,9.859999656677246,10.135000228881836,9.85178565979004,10.115357398986816,8.552054405212402,658677600,9.187660741806031,9.151142864227294,95.20539013515653
2010-09-21,10.137857437133787,10.262499809265137,10.099642753601074,10.134642601013184,8.568363189697266,668074400,9.255464315414429,9.170057144165039,95.19899289781674
2010-09-22,10.09678554534912,10.28499984741211,10.086071014404297,10.276785850524902,8.688538551330566,585289600,9.34085717201233,9.195735721588134,94.82517393042794
2010-09-23,10.22607135772705,10.455714225769045,10.214285850524902,10.318571090698242,8.723864555358887,786116800,9.42305359840393,9.221585731506348,94.74075345538536
2010-09-24,10.432143211364746,10.483214378356934,10.376786231994627,10.4399995803833,8.826522827148438,649488000,9.515982151031494,9.250778579711914,94.29634549808361
2010-09-27,10.499285697937012,10.526070594787598,10.393214225769045,10.398571014404297,8.791499137878418,482834800,9.604446411132812,9.280249996185303,93.80094915710752
2010-09-28,10.42035675048828,10.42035675048828,9.821429252624512,10.244999885559082,8.661663055419922,1035042400,9.683660697937011,9.309735717773437,82.12565718184372
2010-09-29,10.258213996887209,10.350357055664062,10.214285850524902,10.263214111328123,8.677064895629883,469644000,9.76271424293518,9.335078582763671,82.29670777394638
2010-09-30,10.321429252624512,10.35714340209961,10.04464340209961,10.133929252624512,8.567757606506348,673391600,9.822392845153809,9.35615716934204,74.86560385880479
2010-10-01,10.219642639160156,10.234999656677246,10.048213958740234,10.09000015258789,8.530616760253906,448142800,9.876589298248291,9.37294288635254,70.10394724886933
2010-10-04,10.057143211364746,10.103570938110352,9.92035675048828,9.95142936706543,8.413461685180664,435302000,9.912071466445923,9.386300048828126,62.790199193875914
2010-10-05,10.071429252624512,10.337499618530272,10.0649995803833,10.319286346435549,8.724470138549805,501967200,9.967660760879516,9.4074857711792,68.90915554538994
2010-10-06,10.342499732971191,10.428214073181152,10.187856674194336,10.328213691711426,8.732017517089844,670868800,10.01457142829895,9.425421466827393,64.53920782039864
2010-10-07,10.369285583496094,10.374285697937012,10.246786117553713,10.329285621643066,8.73292350769043,408399600,10.061267852783203,9.44560718536377,66.39830942525774
2010-10-08,10.418213844299316,10.51785659790039,10.35714340209961,10.5024995803833,8.879368782043457,658403200,10.116017818450928,9.471292896270752,63.819487564953135
2010-10-11,10.526429176330566,10.615714073181152,10.521429061889648,10.54857063293457,8.918316841125488,427753200,10.166589212417602,9.498514308929444,64.49838626599123
2010-10-12,10.5503568649292,10.696429252624512,10.446070671081545,10.662142753601074,9.014338493347168,558544000,10.221017789840698,9.524721450805664,63.77331479057596
2010-10-13,10.721428871154783,10.78428554534912,10.70714282989502,10.71928596496582,9.06264877319336,630092400,10.274446392059327,9.552014312744141,64.16670712563322
2010-10-14,10.774642944335938,10.802499771118164,10.728570938110352,10.796786308288574,9.128171920776367,435296400,10.32041072845459,9.580107173919679,63.01803438182452
2010-10-15,10.979999542236328,11.25,10.889642715454102,11.240714073181152,9.503493309020996,922194000,10.390714263916015,9.617992877960205,73.75104425938413
2010-10-18,11.373929023742676,11.39285659790039,11.224642753601074,11.35714340209961,9.601926803588867,1093010800,10.452803564071655,9.659357166290283,82.03707966969728
2010-10-19,10.83571434020996,11.20607089996338,10.71500015258789,11.053214073181152,9.344968795776367,1232784000,10.498732137680054,9.693457164764403,69.54063957660361
2010-10-20,11.035714149475098,11.223214149475098,10.959643363952637,11.090356826782228,9.376372337341309,721624400,10.53941068649292,9.729971446990966,74.78708632661447
2010-10-21,11.15571403503418,11.240714073181152,10.95714282989502,11.054286003112791,9.345877647399902,551460000,10.576196432113647,9.772350025177001,75.0929513793929
2010-10-22,11.038213729858398,11.072856903076172,10.939286231994627,10.981071472167969,9.283977508544922,372778000,10.60325002670288,9.812121448516846,77.7371351411342
2010-10-25,11.038928985595703,11.128570556640623,11.015713691711426,11.029999732971191,9.325343132019045,392462000,10.634821462631226,9.854792861938476,73.1180020486272
2010-10-26,10.959643363952637,11.062143325805664,10.916070938110352,11.001786231994627,9.301491737365724,392929600,10.672660779953002,9.897942867279053,71.63839723927308
2010-10-27,10.987500190734863,11.067856788635254,10.91428565979004,10.993928909301758,9.294848442077637,399002800,10.709196519851684,9.937842864990234,71.25886664360587
2010-10-28,10.998213768005373,11.0,10.746429443359377,10.901429176330566,9.216641426086426,551051200,10.747571516036988,9.975107173919678,63.45462311693556
2010-10-29,10.865357398986816,10.924285888671877,10.745356559753418,10.749285697937012,9.088014602661133,430511200,10.780535793304443,10.01160717010498,56.317466301743536
2010-11-01,10.793571472167969,10.91428565979004,10.79285717010498,10.863571166992188,9.184637069702148,423889200,10.826142883300781,10.050564308166503,56.33707313648411
2010-11-02,10.964285850524902,11.078213691711426,10.964285850524902,11.04857063293457,9.341042518615724,433930000,10.862607097625732,10.09596429824829,59.58816008850608
2010-11-03,11.120356559753418,11.174285888671877,11.018928527832031,11.171428680419922,9.444916725158691,508348400,10.904767847061157,10.148014297485352,60.62815355105064
2010-11-04,11.266071319580078,11.4350004196167,11.251070976257324,11.366786003112791,9.610082626342772,642488000,10.956642866134644,10.201857166290283,54.163732228010545
2010-11-05,11.356785774230955,11.413213729858398,11.3125,11.32607078552246,9.575657844543455,361253200,10.997821426391601,10.256750011444092,48.91975083516895
2010-11-08,11.328571319580078,11.42035675048828,11.312856674194336,11.37928581237793,9.620648384094238,281758400,11.03935718536377,10.311750011444092,63.72932536129165
2010-11-09,11.466071128845217,11.475000381469728,11.23214340209961,11.28857135772705,9.543954849243164,383544000,11.070678615570069,10.364307155609131,57.98561350096313
2010-11-10,11.308570861816406,11.384642601013184,11.198213577270508,11.358214378356934,9.602829933166504,384227200,11.102625036239624,10.417828578948974,61.92208068162952
2010-11-11,11.25,11.371429443359377,11.223214149475098,11.308929443359377,9.561169624328612,361284000,11.128232192993163,10.465200023651123,63.106819065628734
2010-11-12,11.285714149475098,11.303570747375488,10.843929290771484,11.001070976257324,9.300886154174805,795846800,11.116250038146973,10.505100021362304,49.04186918580044
2010-11-15,11.01642894744873,11.09071445465088,10.938214302062988,10.96571445465088,9.270995140075684,403606000,11.096678590774536,10.539578590393067,48.81091603226232
2010-11-16,10.918571472167969,10.985713958740234,10.6899995803833,10.771071434020996,9.106430053710938,657650000,11.082571458816528,10.570850009918212,43.45912030664038
2010-11-17,10.757143020629885,10.856785774230955,10.634285926818848,10.73214340209961,9.073522567749023,479449600,11.064660787582397,10.59769287109375,44.87013576255973
2010-11-18,10.899999618530272,11.059642791748049,10.881786346435549,11.01535701751709,9.31296443939209,494491200,11.062714338302612,10.630092868804931,57.46941245134103
2010-11-19,10.998929023742676,11.014286041259766,10.901429176330566,10.95464324951172,9.261632919311523,384843200,11.0613929271698,10.66103572845459,52.635948893020775
2010-11-22,10.95285701751709,11.191429138183594,10.92392921447754,11.191429138183594,9.461825370788574,393075200,11.06946439743042,10.69412145614624,54.014486648035785
2010-11-23,11.087499618530272,11.133929252624512,10.94857120513916,11.026070594787598,9.322021484375,519447600,11.070678615570069,10.72317144393921,46.01056492676739
2010-11-24,11.14285659790039,11.264286041259766,11.133929252624512,11.242856979370115,9.505304336547852,413725200,11.083125019073487,10.755014305114747,46.63824089265415
2010-11-26,11.204999923706056,11.346428871154783,11.17642879486084,11.25,9.511343955993652,237585600,11.100553560256959,10.78246431350708,47.89818450106722
2010-11-29,11.26785659790039,11.338570594787598,11.12071418762207,11.31678581237793,9.567806243896484,445785200,11.128928565979004,10.812107162475586,48.28599525049953
2010-11-30,11.197856903076172,11.227143287658691,11.102499961853027,11.112500190734863,9.395092010498049,501858000,11.141375017166137,10.832050018310547,45.45455440727805
2010-12-01,11.259642601013184,11.348214149475098,11.25,11.300000190734863,9.553613662719728,461750800,11.153946495056152,10.85535717010498,48.58335073916776
2010-12-02,11.340356826782228,11.39285659790039,11.246070861816406,11.362500190734863,9.60645866394043,462837200,11.1635000705719,10.87707145690918,51.29531934361689
2010-12-03,11.321785926818848,11.380356788635254,11.297857284545898,11.337142944335938,9.585018157958984,342092800,11.162017917633056,10.897442893981934,59.41189573325544
2010-12-06,11.380000114440918,11.511786460876465,11.372142791748049,11.433929443359377,9.666848182678224,448481600,11.167410850524902,10.917321491241456,62.676472000731216
